Id,PostHistoryTypeId,PostId,RevisionGUID,CreationDate,UserId,Text
136,2,147,93e3dff9-da77-472b-b30f-60d3996e8f0e,2008-08-01T17:23:43.777,146637,"The _hook_ and _listener_ method is the most commonly used, but there are other things you can do.  Depending on the size of your app, and who your going to allow see the code (is this going to be a FOSS script, or something in house) will influence greatly how you want to allow plugins.

kdeloach has a nice example, but his implementation and hook function is a little unsafe.  I would ask for you to give more information of the nature of php app your writing, And how you see plugins fitting in.  

+1 to kdeloach from me."
137,2,148,4b12e642-13ae-4a2c-b4eb-d0d0f13233a6,2008-08-01T17:24:24.290,71,"Is the play link a link to the actual mp3 file or to some javascript code that pops up a player? 

If the latter, you can easily add your own logging code in there to track the number of hits to it.

If the former, you'll need something that can track the web server log itself and make that distinction. My hosting plan comes with webalizer, which does this nicely."
138,2,149,45e97af1-d134-45f8-b28f-358733042ac0,2008-08-01T17:28:24.253,80,"As of .Net 1.1 the only available method is reaching into the java libraries.<br>
<a href=""http://msdn.microsoft.com/en-ca/magazine/cc164129.aspx"">Using the Zip Classes in the J# Class Libraries to Compress Files and Data with C#</a><br>
Not sure if this has changed in recent versions."
141,2,153,6455fca6-2e69-46df-abe4-bad80941185e,2008-08-01T17:42:04.723,59,You could even set up an Apache .htaccess directive that converts *.mp3 requests into the querystring dubayou is working with.  It might be an elegant way to keep the direct request and still be able to slipstream log function into the response.
142,2,154,cdf91636-f187-4540-9dd0-fe5525117fcc,2008-08-01T17:45:06.513,146637,"Well, what is the nature of the flat databases.  Are they large or small.  Is it simple arrays with arrays in them?  if its something simple say userprofiles built as such:

    $user = array(""name"" => ""dubayou"", 
                  ""age"" => 20,
                  ""websites"" => array(""dubayou.com"",""willwharton.com"",""codecream.com""),
                  ""and_one"" => ""more"");

and to save or update the _db record_ for that user.

    $dir = ""../userdata/"";  //make sure to put it bellow what the server can reach.
    file_put_contents($dir.$user['name'],serialize($user));

and to load the _record_ for the user

    function &get_user($name){
         return unserialize(file_get_contents(""../userdata/"".$name));
    }

but again this implementation will very on the application and nature of the database you need."
143,2,155,7a3cc3b3-cd25-40b5-9cd2-a09fa7358269,2008-08-01T17:47:54.727,9,"I used to have lots of Explorer crashes (on 32-bit) caused by Tortoise. They seem to have gone away since I used the Include/Exclude path settings in the ""Icon Overlays"" configuration of TSVN. Constraining icon overlays to specific directories where I keep my source made this much more stable."
146,2,158,d48c550e-2b1a-49e7-aba6-4b082dff0dc2,2008-08-01T17:51:55.407,70,Use your httpd log files. Install http://awstats.sourceforge.net/
147,2,159,ecd5cfdc-c31f-46dd-a4c8-fe2d0be331c8,2008-08-01T17:52:46.293,42,"Strictly speaking, a memory leak is consuming memory that is ""no longer used"" by the program.

""No longer used"" has more than one meaning, it could mean ""no more reference to it"", that is, totally unrecoverable, or it could mean, referenced, recoverable, unused but the program keeps the references anyway. Only the later applies to .Net for **perfectly managed objects**. However, not all classes are perfect and at some point an underlying unmanaged implementation could leak resources permanently for that process.

In all cases, the application consumes more memory than strictly needed. The sides effects, depending on the ammount leaked, could go from none, to slowdown caused by excessive collection, to a series of memory exceptions and finally a fatal error followed by forced process termination.

You know an application has a memory problem when monitoring shows that more and more memory is allocated to your process **after each garbage collection cycle**. In such case, you are either keeping too much in memory, or some underlying unmanaged implementation is leaking.

For most leaks, resources are recovered when the process is terminated, however some resources are not always recovered in some precise cases, GDI cursor handles are notorious for that. Of course, if you have an interprocess communication mechanism, memory allocated in the other process would not be freed until that process frees it or terminates."
148,2,160,b4040656-eae1-48fc-8840-38674df69da0,2008-08-01T17:54:08.163,17,"The best way that I have found is the [MySQL Migration Toolkit][1] provided by MySQL.  I have used it successfully for some large migration projects.


  [1]: http://www.mysql.com/products/tools/migration-toolkit/"
149,2,161,8f613b6e-de21-4f92-87b2-b01a7610e99c,2008-08-01T17:57:14.117,33,"I would define memory leaks as an object not freeing up all the memory allocated after it has completed. I have found this can happen in your application if you are using Windows API and COM (i.e. unmanaged code that has a bug in it or is not being managed correctly), in the framework and in third party components. I have also found not tiding up after using certain objects like pens can cause the issue.

I personally have suffered Out of Memory Exceptions which can be caused but are not exclusive to memory leaks in dot net applications. (OOM can also come from pinning see [Pinning Artical][1]). If you are not getting OOM errors or need to confirm if it is a memory leak causing it then the only way is to profile your application.

I would also try and ensure the following:

a) Everything that implements Idisposable is disposed either using a finally block or the using statement these include brushes, pens etc.(some people argue to set everything to nothing in addition) 
 
b)Anything that has a close method is closed again using finally or the using statement (although I have found using does not always close depending if you declared the object outside the using statement)

c)If you are using unmanaged code/windows API's that these are dealt with correctly after. (some have clean up methods to release resources)

Hope this helps.

  [1]: https://blogs.msdn.com/yunjin/archive/2004/01/27/63642.aspx
  [2]: http://support.microsoft.com/kb/839047/"
151,2,165,d604d7ef-389b-4fb6-b185-0b7d9192c3c9,2008-08-01T18:04:25.023,,"You can use a [3rd-party library such as SharpZip](http://sharpdevelop.net/OpenSource/SharpZipLib/) as Tom pointed out.

Another way (without going 3rd-party) is to use the Windows Shell API. You'll need to set a reference to the Microsoft Shell Controls and Automation COM library in your C# project. Gerald Gibson has an example at:

<http://geraldgibson.net/dnn/Home/CZipFileCompression/tabid/148/Default.aspx>"
152,2,166,a87bec00-7cec-434a-a5f6-d978ed33d8ec,2008-08-01T18:08:16.590,17,"You can do it by adding the following anywhere in your code 

    $Id:$

So for example Jeff did:

    <div id=""svnrevision"">svn revision: $Id:$</div>

and when checked in the server replaced $Id:$ with the current revision number.  I also [found this reference][1].

There is also **$Date:$**, **$Rev:$**, **$Revision:$**


  [1]: http://www.compuphase.com/svnrev.htm"
154,2,167,67c9bf78-9ce0-441e-848b-c0f7cb1b865d,2008-08-01T18:08:53.080,30,"You could use conditional comments to get IE and Firefox to do different things

    <![if !IE]>
    <p> Firefox only code</p>
    <![endif]>

    <!--[if IE]>
    <p>Internet Explorer only code</p>
    <![endif]-->"
155,5,167,bc4e6b33-9855-4520-a3af-a387d0a2e531,2008-08-01T18:14:56.093,30,"You could use conditional comments to get IE and Firefox to do different things

    <![if !IE]>
    <p> Firefox only code</p>
    <![endif]>

    <!--[if IE]>
    <p>Internet Explorer only code</p>
    <![endif]-->
The browsers themselves will ignore code that isn't meant for them to read."
156,2,169,5e830776-1343-4ae9-9b6a-79188cb93461,2008-08-01T18:23:59.040,93,"Personally, I feel like it's important to remain consistent.  If you have getters and setters, use them.  The only time I would access a field directly is when the accessor has a lot of overhead.  It may feel like you're bloating your code unnecessarily, but it can certainly save a whole lot of headache in the future.  The classic example:

Later on, you may desire to change the way that field works.  Maybe it should be calculated on-the-fly or maybe you would like to use a different type for the backing store.  If you are accessing properties directly, a change like that can break an awful lot of code in one swell foop."
157,2,170,74e5b491-b9c6-4397-881a-784d3e1004ec,2008-08-01T18:24:30.550,59,"Looks like Jeff is using [CruiseControl.NET][1] based on some leafing through the podcast transcripts.  This seems to have automated deployment capabilities from source control to production.  Might this be where the insertion is happening?

  [1]: http://confluence.public.thoughtworks.org/display/CCNET/What+is+CruiseControl.NET"
160,1,175,5f94f909-4f8f-4e09-afb8-a771610a73ef,2008-08-01T18:36:14.070,2089740,Annotating YouTube videos programatically
161,3,175,5f94f909-4f8f-4e09-afb8-a771610a73ef,2008-08-01T18:36:14.070,2089740,<web><youtube>
162,2,175,5f94f909-4f8f-4e09-afb8-a771610a73ef,2008-08-01T18:36:14.070,2089740,"I want to be able to display a normal youtube video with overlaid annotations. This consists of colored rectangles for each frame. The only requirement is that this be done programatically. Youtube has annotations now, but require you use their front end to create them by hand. I want to be able to generate them. What's the best way of doing this?

Some ideas:

1. Build your own flash player (ew?)
2. Somehow draw over the youtube flash player. Will this work?
3. Reverse engineer & hijack youtube's annotation system. Either messing with the local files or redirecting it's attempt to download the annotations. (using greasemonkey? Firefox plugin?)

Ideas that don't count: download the video, edit it, re-encode it, and upload it :P"
163,1,176,f38bdc87-774e-42d5-a8b4-1cc137ea5156,2008-08-01T18:37:40.150,91,Apache/PHP: error_log per Virtual Host?
